Token Name,Buy or Sell,Timestamp,SOL Balance,Token Balance,Description,Signature,USD Balance
USDC,Sell,Thu  15 Aug 2024 22:25:39 GMT,0.16,22.74105,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.16 SOL for 22.74105 USDC,5g7aizW7qCZeyHLvb4avQRbTjkw5kxbSfWz2SLXdvSR4gwPWn7szXLLCpTidm9qVsBqpGU7uwhqAJcsQ2oWQXHeZ,22.15392315261968
MOBILE,Sell,Sat  17 Aug 2024 21:36:00 GMT,0.068,7784.368426,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.068 SOL for 7784.368426 MOBILE,54QX4xxsfijMyfvgGC6VXrr7MmFhGQApQANp7X7Rg6uBouS8KtyFU4TCpsisVS8XAjCHTeRky3SjVTPDfxeXg4Hh,9.415417339863364
SCF,Buy,Sat  17 Aug 2024 15:33:35 GMT,2.675607457,13878.162289,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 13878.162289 SCF for 2.675607457 SOL,3FCHbRGdKA9EL6iewHgx1XC9eU7jRVoKUDCQFkt64nus6jzgyFNL2wduEJm2e3PQGoR1KPcS6Lbdivwydcv43vmx,370.4700124309635
mSOL,Buy,Sat  17 Aug 2024 15:33:35 GMT,1.499700499,1.239795939,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 1.239795939 mSOL for 1.499700499 SOL,3KAPBP3x2q4AdPLrcmNZv1mj8aHjGyEiuGCUWiXFJgXKTrvVoKNFDcv55dRigRY9qpJvttbWd95BXihth1ApEGZR,207.65156004244614
BOOMER,Sell,Sat  17 Aug 2024 15:33:28 GMT,0.033333333,273817.976233,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 273817.976233 BOOMER,3Nv7Kw2QFdGZv2fjC3Hk1NwDhJcpcxXhu3svX2hQoDP6mFvxzjaot5LYXmxUbz9zuMc78pgjkdokJttneUpWeRR5,4.6154006106417595
BANDA,Sell,Sat  17 Aug 2024 15:32:58 GMT,0.1,25880.036841,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.1 SOL for 25880.036841 BANDA,2E44BuzuymbBQ2uVcvGRJQJToGXPpzKVv42tJ1FMhJcAPyTJZunAtnb8hxtTYtr8hmPeSCQSVu2a57ojj8424RoP,13.846201970387298
USDC,Buy,Sat  17 Aug 2024 15:32:41 GMT,4.5237,636.573101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 636.573101 USDC for 4.5237 SOL,4CP5W3krkAturNJVgHCX8HtEdqKMxWU15Tnvs1jML5XHZVyCek3RwPmykstU84Frs3Ps7E28mAanHaMH9Q2q4BSW,626.3606385344102
SHAK,Sell,Sat  17 Aug 2024 15:32:32 GMT,0.25,20267.070558,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.25 SOL for 20267.070558 SHAK,44VjKmTR3i3ovJJShKKJZPe88BUswTQDaHipkf1b7NB4iQs5FfCsxNq1f5yPfjVZdfWG7sz9Bg4t4qso99BHDjm3,34.615504925968246
USDC,Buy,Sat  17 Aug 2024 21:35:57 GMT,0.352965366,49.813191,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 49.813191 USDC for 0.352965366 SOL,451Y8v7MbmeeZ9vLyQVpojf1qb1aiuS23AV3hW82iY1xthjhPWB8KBBxCFVbFhgHjMybcp5NR8Zs5vMcqcEFDbae,48.87229746187674
r/snoofi,Buy,Sun  18 Aug 2024 00:35:04 GMT,84.164403773,4148586.875577,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 4148586.875577 r/snoofi for 84.164403773 SOL,4yaHUWoU2AySjoeV4VkJhbKZEBdNmEHC5K2BKz4HCwzgRWQkzcGTKMPJcY7xrVbsk13ZmfhtRD78kvpc1ZmymvtX,11653.573333581848
BOOMER,Sell,Sat  17 Aug 2024 15:32:31 GMT,0.033333333,181487.724065,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 181487.724065 BOOMER,2MRWeFupeempeEHJHSZXqWEAzoZaHABMX418SRVjCaBmYtJFg7LSU8RETiMc2TSAkymEtnmqffsGKGmhMqveCVDy,4.6154006106417595
BigT,Sell,Sat  17 Aug 2024 21:35:57 GMT,0.1,956.47906918,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 956.47906918 BigT,4i59agdXP8cQghXGtgxrZA1EteMNKQr9fZdh4iqBinniw7dxrQcKx47JMGetrERJP6WMZRRRoUSStxEXH7kXpAUE,13.846201970387298
r/snoofi,Buy,Sat  17 Aug 2024 23:41:54 GMT,18.452910787,1110013.305485,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1110013.305485 r/snoofi for 18.452910787 SOL,ht2cVeb2Mc5t13wT2nFE1fN7ykyuj4cBKjHjN3WyjL2iscsQbZaFaozpKEY8ddXWN5vb7EoeMVpoM2bYJBFZjB1,2555.0272969834045
WTS,Buy,Sat  17 Aug 2024 15:32:22 GMT,0.248025651,35930.434714,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 35930.434714 WTS for 0.248025651 SOL,4ap8vJdeTK9UoHSSnsCu5jraQZJcqWvnNcPU6tUynL5RTnwmuptxDMaoC4CmGusWEbjoDGBMFi1f3KFeA5i7dxvg,34.342132575827925
MUDZ,Sell,Sat  17 Aug 2024 21:35:46 GMT,0.03,578243.761823356,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.03 SOL for 578243.761823356 MUDZ,67KuZ7K411mWxv8HVT8TvCQPFsbRaFVMinyuaoskaejZWBMRowtBhQx8hSYKd5ptygZX1cETvFWRHZiQ5t21zjbf,4.15386059111619
r/snoofi,Sell,Sat  17 Aug 2024 22:34:27 GMT,20,5258600.181062,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 20 SOL for 5258600.181062 r/snoofi,mgDygFkv3JUXXwSeokhDPwnkb3UCeQKZioLLMhfVAu8wWirbQNpSsK48nVLM9QNrZSUSvfqhHjjcV64Qp3fH1MS,2769.2403940774598
MULTRA,Buy,Sat  17 Aug 2024 15:32:08 GMT,0.105285415,69445.833333,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 69445.833333 MULTRA for 0.105285415 SOL,3rWeK4TLFD3rFFmS8MWtaQFqSyPdwGmaJ2WQJGnRxHmi6J671bYX1n1215z3RfbxWfTrWvp3c7AP39kwpPGJxF9r,14.578031206260443
WTS,Buy,Sat  17 Aug 2024 21:35:44 GMT,0.046309362,7414.149718,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 7414.149718 WTS for 0.046309362 SOL,5rvMisHJjCzsqZwBHHJJ9YgHnCQ6AeJByRrFjLJjeYwf6ADnAm5Fj9EYu3RAzf4MN8tw1zSwdN79EUAZ5hUhXGHw,6.412087793717787
COCKE,Buy,Sat  17 Aug 2024 19:35:10 GMT,0.301600363,4638245.913381,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 4638245.913381 COCKE for 0.301600363 SOL,4Cav4GTGP5QNWYEcHt2vgots9zAyWkmMYPvqNr22beH82eLhTpuwKbNeuUHcHyCSzkzoDiy1de9fBL86FTja5A2T,41.760195404401244
LOCKIN,Sell,Sat  17 Aug 2024 21:35:43 GMT,2.433333333,29149.13806228,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.433333333 SOL for 29149.13806228 LOCKIN,wBYhsfVadBGoNBHiU6T3zTMDDEXEXxGucxPRWgw67LzP463xM7SHWfesMqe7RgvvYPeo7yiHqWTPF3tJuopzvoA,336.924247899937
MOTHER,Sell,Sat  17 Aug 2024 15:31:52 GMT,4.348841275,15487.159579,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15487.159579 MOTHER,dLk5RVZDW163cBrPqvgoru27US8ZGiYe9m7aZVLXYTT7oDkGc3WvGirh45ZLLuJPwdbVZ5qRdtXoowj4uNDF3dD,602.1493463080661
Klewi,Sell,Sat  17 Aug 2024 21:35:37 GMT,0.058333333,1976604.179713,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 1976604.179713 Klewi,3LnzjVM89Wkvac92NpwUJhM6AQ83F87W14CX8aFvPd7wkcRNYuEV8nm7CaFFrJtpdtmp9m9QV9xQh1JDVZm16i9f,8.076951103238585
chuchu,Buy,Fri  16 Aug 2024 02:09:37 GMT,1.097609176,9737566.453154,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 9737566.453154 chuchu for 1.097609176 SOL,yqy4FeV95N6nG9ctf1UvSJDsy9GnvaQqdz9zuAUpUVjhDK5h2mD5JkhgGwk795f5mbP669cwHHYMetEcCTzEhQM,151.9771833544638
KAMA,Buy,Sat  17 Aug 2024 15:31:49 GMT,0.069620224,821.502828803,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 821.502828803 KAMA for 0.069620224 SOL,m6C2gGL6raN1SFh4BSgycBANNAce5qSA6jrGeWCLeEE6M5QYYnjwtGdRG9n7gKEWskxXFfQebMycoqB1ucU4cJt,9.63975682727605
Bazinga,Buy,Sat  17 Aug 2024 21:35:34 GMT,0.201210647,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.201210647 SOL,2M8CLdDddNoLjDuaMzCob1Uz2ynNgQwq8tXuhaJ7PHoZSpgBi9udofpvEctHWFZ2ffCbtDBuZXVbHXiqhMXnrt8C,27.86003256954303
Paws,Buy,Fri  16 Aug 2024 02:01:24 GMT,0.291680353,3486085.821651,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3486085.821651 Paws for 0.291680353 SOL,5qJxTapcaUg3oGgUNFGkrnm9Mb1qBMLbZZBY1jYqG4jhVCY5pxbfPdjfq8HMhitBQpmiHtb83AkTya4aW9B3gvW6,40.386650784318626
BOOMER,Sell,Sat  17 Aug 2024 15:31:39 GMT,0.041666667,233846.650123,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.041666667 SOL for 233846.650123 BOOMER,4uvM7Dc6CmkU6tBHjNCNhUddynWpgKfwT5B2Mc4SHpU3m6FJEcuehX7GdAd9fWJay2B8HDubMNaTeYoryovXRpPs,5.769250867148714
KHAI,Sell,Sat  17 Aug 2024 21:35:29 GMT,0.28536494,129.79884861,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.28536494 SOL for 129.79884861 KHAI,37xAGSeQfQWVTzp2BAxbg1frEUnMc9Mqgmeotb62175STLb9N2mTB2BGgnn17SEapcPddRkLwLu1S4N3PMhjSfAR,39.512205945074534
Paws,Sell,Fri  16 Aug 2024 00:01:43 GMT,2,3486085.821651,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 3486085.821651 Paws,3Pr4jHCbdaDQAM8dQHo7J3UubvUK2W3igQ6nNcoiae6RBvFZM4dcv7ekcvvsTgKyZYJ4UAumEg3QdusYE6C63eod,276.92403940774597
BOOMER,Sell,Sat  17 Aug 2024 15:31:24 GMT,0.033333333,187333.562555,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 187333.562555 BOOMER,62MduBrp3YLXfe7gCYF1rU6HYMvtVZp9NCuHgHNU1hUY4zhsTfUU7soCDJ1t3ZFKa8JAtvMdVuttnwSQvYM4bVbd,4.6154006106417595
HOWIE,Sell,Sat  17 Aug 2024 21:34:47 GMT,0.021382978,106660.090775,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.021382978 SOL for 106660.090775 HOWIE,2SNjegd2bNijo5Rf7GVN1rgPxFarTE93STpiEcEWuuse1pSEDSMVb82kkhCQVERF2re5hgyYmVhfDYAemXKq3uoz,2.960730321163483
SORRY,Sell,Thu  15 Aug 2024 23:48:22 GMT,10,59321919.344995,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 59321919.344994999 SORRY,3pQc7jJbLh5ZYRqP9vmPEssDayGKaUmT2YrHbwH79fUTebs4yxouk4kH2okhpKPA57Z59bnuAXRM9L1qsYUvaCe3,1384.6201970387299
BOOMER,Sell,Sat  17 Aug 2024 15:30:55 GMT,0.033333333,186649.33156,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 186649.33156 BOOMER,46yXRncbufSzpSjsTfS1DytqkrUHjvv6AxcikuQqxVWUamKNVqqPkgcoz3AaFkqcm9XEPtmQd7AaDsaLPRsMr14r,4.6154006106417595
CATDOG,Buy,Sat  17 Aug 2024 21:34:44 GMT,0.025457292,6901.76938341,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 6901.76938341 CATDOG for 0.025457292 SOL,5Lt1ouEuTESbkgUQp5T238y4dq5PaH7DGCCAerqLicfNaVMD5bKuzXFqpKeKvCStDkbnte3sDdnNHET5AzVv4JCS,3.524868066511248
chuchu,Sell,Thu  15 Aug 2024 22:36:03 GMT,5,9737566.453154,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 9737566.453154 chuchu,5hyAZpj5YFkxucuDCSVwvcweKpv4EGPZg6jh9CnMF5vXH8xhBBenroeUuw2WcakQxsaHGRxuLeoT8xxT4mkx2yF8,692.3100985193649
BANDA,Sell,Sat  17 Aug 2024 15:30:41 GMT,0.066666667,17263.570017,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.066666667 SOL for 17263.570017 BANDA,5iz4R9MEHiT5nqtKTzCy1h933NBpggkD1n5X2sQw64oM4VxT2MpMTR8pEizEW8EpgUkgQD1bMqRC49j5YpG2Sucp,9.230801359745538
LOCKIN,Sell,Sat  17 Aug 2024 21:34:38 GMT,2.433333333,29176.953101231,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.433333333 SOL for 29176.953101231 LOCKIN,5K1mZw5rgKMnU4q1ywRjoLPqr63NVwCC4ADmCgwSZR6xytZviY3vovLRYpvEKycVgborE6jBoEDSyeMnfaUf372Y,336.924247899937
chuchu,Buy,Thu  15 Aug 2024 20:14:19 GMT,1.20510588,10523898.392732,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10523898.392732 chuchu for 1.20510588 SOL,GB9qLV96u4dg3oF89Ftahs4wb4z9d2dWEGRY1SUftpH1m8CWeb53tASkn4JmsHbqyzjAxmyT59pVbFyE8DGs2LR,166.8613941018132
JUP,Sell,Sat  17 Aug 2024 15:30:39 GMT,0.020833333,3.908511,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.020833333 SOL for 3.908511 JUP,4cFEQGoC6EGqGDcLJCr7CoGwD9BqP6Vx6qyT2HK9dYEKWKCsXEAw6jirqYPbPemg6YCARHvUFXPA2vnpcczVrb5M,2.8846253643433473
ORC,Buy,Sat  17 Aug 2024 21:34:38 GMT,0.334979798,5044.518420328,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5044.518420328 ORC for 0.334979798 SOL,oerCYzP3JwfggWxv5EJnUdPgCpqKKDTDDiRdHgGUjgX2x2kdGxyBAcnerhYfdJwGZAW72VUpT9PBcuwPoTzkH4S,46.38197939107539
Freow,Buy,Thu  15 Aug 2024 18:44:09 GMT,1.030640882,7774978.217245,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 7774978.217245 Freow for 1.030640882 SOL,4BJ2WNPyc43DjKa5Z8suaDEw2f898GbepZA1DMJ6QQomb1BRhXWZqcu9UnYFV53VZzvYP1o9KDYsecahL5jzMRKb,142.704618111101
BLOCK,Buy,Sat  17 Aug 2024 15:30:39 GMT,0.024264877,46.875,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 46.875 BLOCK for 0.024264877 SOL,3rqHnmqxw6DPnDyPZEqHtKja7djPXTfTu5zxhoMGJB2MXXY66mDvFetFhfZWtYueKETYq7MTAkWFGxhkTTg5gP8Z,3.3597638772860545
Klewi,Sell,Sat  17 Aug 2024 21:34:27 GMT,0.058333333,1995064.793967,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 1995064.793967 Klewi,JVFYrsfV9PjkkvyDNemKLxEKw5kQcrW84gEg5YW7rMPjdgCYqnrz6xgEYp2CBFjAa4DmK8NzSP3KAPUcoRrD6iZ,8.076951103238585
chad,Sell,Thu  15 Aug 2024 03:57:02 GMT,3,2977935.616835,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 2977935.616835 chad,hFxXam2KhFHLtoBdjp8chewWjTnEEuGQsdLFehygsuiGw8v4EeDB6G9eNMn5T8gZwPqeCts8cwzvCJsEhEgJBz2,415.3860591116189
JHH,Buy,Sat  17 Aug 2024 15:30:04 GMT,0.034679554,7137324.363,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 7137324.363 JHH for 0.034679554 SOL,4eC5VcAdcozh24aw8dmXsEJzTJRUHD3S2H123aqsrzqaS6z7SnJJYn9GPa5Zx1ZyStvxSBJw7EusapVY4MCThWy6,4.801801089269527
Mail,Buy,Sat  17 Aug 2024 21:34:27 GMT,0.025770479,2777.777778,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2777.777778 Mail for 0.025770479 SOL,VuBDdWVj5HrLX7DJNteKfffQaVPkUbSDG5YsNkFo2cZ5a67xzr9K48r53yWyw3X6ZxNax8br5ZndirKfE2ueP19,3.5682325710762446
CHECKMATE,Buy,Thu  15 Aug 2024 02:41:18 GMT,0.454654301,9370713.643983,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 9370713.643983001 CHECKMATE for 0.454654301 SOL,2JaEzhdMp5SVXQAPsvMAuZQWVTkTTqbcyZF1J4SZHuuYo2wxwBWoT4211Cad6T3NtNduDxEHDGyjWNSx6y99AFje,62.952352783512595
MOTHER,Sell,Sat  17 Aug 2024 15:29:42 GMT,4.348841275,15522.9,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15522.9 MOTHER,32mfiYMnahL8TZJ4WB4fTjT2uhqtrTCHwtWrLnmuuZjXhW2uXqnM6cG5V9sWpqhVB5JWWCetNdqPSHqYy2WU6kYZ,602.1493463080661
$INA,Sell,Sat  17 Aug 2024 21:34:27 GMT,0.116883116,7500.860087,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.116883116 SOL for 7500.860087 $INA,2vhEGm5h4oY3gS4s7xe3uKqMC4vRpStLB2LJ4EqWoQPD9QXbN93RXV5sxruopyaVtWQGcKfHjAX8ZcCB4TX2t778,16.18387231064207
DEMURE,Buy,Wed  14 Aug 2024 22:05:52 GMT,4.825909843,2199424.353457,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2199424.353457 DEMURE for 4.825909843 SOL,4LMbWfLUFiXCxRZ5cHndr1vsUPxL8j5ywoWk131nUinRfZD7THoy9CGoexvnqdnoCYA53kXibTEgNEQK2mWhGnFD,668.2052237705806
Tard,Sell,Sat  17 Aug 2024 15:29:29 GMT,0.05,303485.422009,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.05 SOL for 303485.422009 Tard,UWoExCkbG3Y1KSTDeVv8gQk5DStETVssRjxyKgK3NCtJa44xvDDrumCU8dMNCSBum4MnbbxoztQQ6Q2nJK6sFgT,6.923100985193649
PRAY,Sell,Sat  17 Aug 2024 21:34:27 GMT,0.05,18525.470198,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.05 SOL for 18525.470198 PRAY,2jchbhTFdPvX75UQSSMLVShug8E3KCvNpCkog58YtH3834cg7SnyCmcmrEq2Z87M5fZtG3UyvRhZnoFNd9HXczMW,6.923100985193649
DEMURE,Sell,Wed  14 Aug 2024 21:56:14 GMT,3,2199424.353457,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 3 SOL for 2199424.353457 DEMURE,N6XcH36X5HKXUDXLJuqpGSQBTRStRATUKv9bsedzY9ibtk1wGq4xS4YxKy68xXr1ujEC6C2rsTCTAxnuT5aWSXW,415.3860591116189
AABL,Sell,Sat  17 Aug 2024 15:29:20 GMT,0.11875,17456.32191,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.11875 SOL for 17456.32191 AABL,456f5s9EYuxiaPpUiamp8gCiaRBR8j8MMwjGgSCKmfFkX3CHctjNpCZNvovVcGyULNtVZPD7sK66KbcTndJoi7kC,16.442364839834916
ZYN,Buy,Sat  17 Aug 2024 21:34:17 GMT,1.178465217,7100,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 7100 ZYN for 1.178465217 SOL,4nzxsSYkqezpJw2iP8igZWhLqmcboGrmmPwgNwgHzDzcxPNqxGaKpWmXx19gkVKz46kktD5V5BFH2icsqMuzgbhA,163.17267409658297
MULL,Buy,Wed  14 Aug 2024 16:12:54 GMT,2.009837088,13326750.06921,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 13326750.06921 MULL for 2.009837088 SOL,2FuAMFJZTx9KR3mUJfuCGqAMazB5is4DMVK8nEohkit64YzbNXdExZPFdz5BJEZSrLFeken1aRXzjRSrArqgdAE5,278.2861024802307
BOOMER,Sell,Sat  17 Aug 2024 15:28:40 GMT,0.033333333,191333.261977,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 191333.261977 BOOMER,4bSMmKwsaqrpEjy4pDCZDA77W9dqpxC56c9s8AgngUbvPRMGJdyZKEekrhQYBoxwQPu3Vn5b5t2RJQaVtQudphvK,4.6154006106417595
$INA,Buy,Sat  17 Aug 2024 21:34:14 GMT,0.221995982,14315.319008,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 14315.319008 $INA for 0.221995982 SOL,5vVKrLkNhYxauXxBXfU7dnx16PJ5hFD4A6p9E14GLeK8AYTTUWdX5qwVSaMFPP1eAs53azM9pBLugPkhoTm73je8,30.73801203386463
RDT,Buy,Wed  14 Aug 2024 16:12:33 GMT,0.674273966,1066079.25072,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1066079.25072 RDT for 0.674273966 SOL,2AY9cqSm8uxwN3gauC1ZfGEv4uLZg637R3fLQ9HsRNyjbxoZ7bNmrn4SnXsB2C6WXsKcSMSv7CfexsuWsLebib95,93.36133516610059
JUP,Buy,Sat  17 Aug 2024 15:28:24 GMT,0.250066337,46.922209,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 46.922209 JUP for 0.250066337 SOL,5NiforP94n8jmv6tLGqmEnVH7K23ETzDVNSLWea8qrUsguMJaJBiY5c729ddJkfG5qsFDNT6rgmUDCPw8TQmqnEd,34.624690080969344
LILLIE,Buy,Tue  13 Aug 2024 17:58:57 GMT,0.985645226,9805183.469359,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 9805183.469358999 LILLIE for 0.985645226 SOL,35TTVV76uFEE51oxbKohg1RuiX9PvnEsT37xLw6N3gWJWY9txNx1Nw86tvCGhjBNXiqYRts1ae4C3v4P5SuQDHb2,136.47442870344034
BigT,Sell,Sat  17 Aug 2024 21:34:06 GMT,0.1,957.028268908,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 957.028268908 BigT,4uAvhu6ZPSYk8HHtZjPTD1J84MMGEGkJUcFbhxq2PH2esWeCiR6m3g6mYD4maoWn7xkQ7b26q7tCCE1s4uJ6uuEq,13.846201970387298
$INA,Sell,Sat  17 Aug 2024 15:28:14 GMT,0.116883116,7327.410971,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.116883116 SOL for 7327.410971 $INA,jsiTdkgkSMyyU9p18B5TuZsu5fkFL2ZTiVrsBH6okHbrmakZG1C2UcgFQde29prqe3bsTcAZFBmd6mnaoUa6gX5,16.18387231064207
LILLIE,Sell,Tue  13 Aug 2024 17:55:12 GMT,2,9805183.469359,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 9805183.469358999 LILLIE,3fsuFSdUXzCPwp1abtQMuBQAtz7CGwTFYqsnb3fNzAWmUhfAm2W31Y1Y1vHYhNZ8cdnaYFEiX8CKqNJauvfjfhN,276.92403940774597
HOWIE,Sell,Sat  17 Aug 2024 21:34:01 GMT,0.021382978,106724.355483,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.021382978 SOL for 106724.355483 HOWIE,C5h6uYgMdEBsuk1fXqWT9GPoWNEKJhR6sy6YkDbXF3bpo56Py66DD5uqy6ozZj9jm6MWYoAcq9Rkm6WBf2ZGb4S,2.960730321163483
AABL,Sell,Sat  17 Aug 2024 15:28:09 GMT,0.11875,17495.281594,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.11875 SOL for 17495.281594 AABL,vdNbdDUbAVa3fz2rBmzXGijq8feTZ6ieLgp1bcFnbipzYnTTrFRt2d2FjhD7zHTbTxQoXbpsW1g4X8yt7QHumwS,16.442364839834916
MULL,Sell,Tue  13 Aug 2024 03:35:55 GMT,5,5602819.080644,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 5602819.080644 MULL,3vr87RQ8ZrFJv1wtsBdSdzncdgcojN2ck6ZRNAQme2UBDhS6sHs8o22PfzGCL4ZcnXrC7rfEzeXt1Edx6yvZwqPz,692.3100985193649
LOCKIN,Sell,Sat  17 Aug 2024 21:33:48 GMT,2.433333333,29172.159309877,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.433333333 SOL for 29172.159309877 LOCKIN,5pZg3B9gQdexU62njB3v5caJP8qVMK6aqu8JXurimdaTE75Pw8JL5MW93Wn7oV96RASRuHJW7JFb1U5wa3hYrKuS,336.924247899937
